Business_ID,Business_Name,Business_Description,Industry_Type,Business_Type,Years_in_Operation,Credit_Score,State,District,Employees,Annual_Revenue_Year1,Annual_Revenue_Year2,Annual_Revenue_Year3,Assets_Year1,Assets_Year2,Assets_Year3,Loan_Amount_Year1,Loan_Amount_Year2,Loan_Amount_Year3,Growth_Rate (%),Eligible_Schemes,Scheme_Description,Historical_Scheme_Adoption
95,LMN Industries,A small manufacturing unit producing auto parts.,Retail,Micro,36,823,Assam,Ahmedabad,413,43632181.55,9833969.874,15084683.07,9493976.142,1808011.87,15709249.68,7236507.409,3068857.72,1794695.196,34.55204592,Scheme B,Government-backed credit support for IT startups.,Yes
96,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Tourism,Medium,1,537,Odisha,Mumbai,109,3017081.392,18562634.24,34484124,9539608.001,9791669.761,16431624.75,5147836.548,577067.1093,6545529.214,40.76597654,Scheme A,Government-backed credit support for IT startups.,No
97,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Textile,Micro,34,812,Haryana,Panaji,109,21675469.29,3943239.817,19490368.29,1426887.09,4001161.364,10457759.2,4805368.543,8679741.203,4506170.447,44.37072158,Scheme D,Tax benefits for small textile businesses.,No
98,XYZ Enterprises,A small manufacturing unit producing auto parts.,E-commerce,Medium,13,703,Delhi,Coimbatore,132,38815136.94,31026289.15,43229624.51,10578677.03,1169870.503,3278661.459,4589452.824,930088.4007,8519655.77,25.99744926,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,Yes
99,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Healthcare,Small,15,827,Goa,Panaji,444,45929590.75,40907000.81,29554871.17,1976640.634,7371152.258,9292508.465,71119.3062,4219247.421,2767027.22,13.48747019,Scheme C,Tax benefits for small textile businesses.,Yes
100,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Food & Beverage,Micro,46,591,Uttarakhand,Lucknow,322,3484172.281,17243438.79,1611169.188,3366555.107,1291896.543,5976990.082,6583902.392,7921449.98,5799661.964,47.12255461,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,No
101,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,E-commerce,Micro,35,466,Madhya Pradesh,Ludhiana,375,18170201.21,28758351.83,116962.6008,4127760.573,10030513.22,9699777.728,5712648.588,1905803.814,3044767.758,27.95178565,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,Yes
102,PQR Services,A family-run textile business making handloom fabrics.,E-commerce,Small,20,615,Haryana,Ranchi,449,41031423.81,20899269.7,27119855.98,4605509.724,15453484.66,14918630.57,7166540.413,5739150.901,747401.6167,37.64860869,Scheme D,Tax benefits for small textile businesses.,Yes
103,PQR Services,A family-run textile business making handloom fabrics.,Automobile,Small,29,311,Goa,Vadodara,396,29112884.94,21282530.55,30983544.45,1831153.808,14560719.65,14203889.38,3286779.121,1128748.835,1784127.056,30.24902329,Scheme B,Government-backed credit support for IT startups.,No
104,PQR Services,An innovative food processing startup focusing on organic products.,Food & Beverage,Small,37,321,Jharkhand,Shimla,351,3256790.839,15396153.72,21795747.44,19466028.26,18438572.92,9077044.636,103780.6491,7160766.848,8384595.993,-6.833509423,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,No
105,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Construction,Medium,49,438,Goa,Patna,403,39961315.24,24444667.45,48036810.72,10088782.87,12160263.44,12441743.01,7839770.633,3144163.94,4774171.13,15.93046937,Scheme B,Tax benefits for small textile businesses.,No
106,XYZ Enterprises,An innovative food processing startup focusing on organic products.,IT Services,Medium,1,694,Punjab,Kolkata,325,34844353.99,19633504.74,31871468.64,10025138.29,4924422.432,11625234.64,4375897.84,5184301.015,5978515.585,21.57713178,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,Yes
107,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Retail,Medium,8,669,Uttarakhand,Kolkata,317,34171575.57,22554190.27,39284831.15,3406967.04,16392726.09,4428334.39,3493894.94,9187756.642,3030729.904,-4.603340773,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,Yes
108,LMN Industries,A growing IT services company specializing in cloud solutions.,Tourism,Small,30,765,Punjab,Nagpur,387,39815288.43,17488946.55,37485688.96,5834534.66,3251266.934,1328410.472,9976287.003,7863076.944,4150906.506,42.50410638,Scheme D,Tax benefits for small textile businesses.,No
109,PQR Services,A small manufacturing unit producing auto parts.,IT Services,Medium,48,827,Uttarakhand,Bangalore,77,25004707.94,12305578.66,46679820.63,15399181.24,19397889.57,1753797.788,9816581.344,2519857.077,5477109.281,4.714401532,Scheme A,Tax benefits for small textile businesses.,No
110,LMN Industries,A growing IT services company specializing in cloud solutions.,Tourism,Micro,48,411,Tamil Nadu,Chandigarh,21,4847887.462,33287298.85,29221926.73,8257906.971,8247175.633,8349502.786,4600728.672,1774565.206,4693528.28,-1.227748637,Scheme A,Government-backed credit support for IT startups.,Yes
111,XYZ Enterprises,A family-run textile business making handloom fabrics.,Automobile,Micro,13,662,Odisha,Ludhiana,133,26434076.48,44483121.64,26986563.85,1764672.088,4979418.299,14519066.67,1437277.044,837291.7517,8436001.64,19.28375037,Scheme B,Government-backed credit support for IT startups.,No
112,XYZ Enterprises,A small manufacturing unit producing auto parts.,Pharmaceuticals,Medium,42,865,Maharashtra,Chennai,221,41026897.91,8236573.147,34106266.7,11723120.4,13104091.04,3196057.793,9034753.957,6215672.968,8091755.007,21.32980404,Scheme C,Tax benefits for small textile businesses.,Yes
113,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Automobile,Micro,34,378,Uttar Pradesh,Varanasi,345,48612796.96,7983187.094,14890976.04,2563251.523,14139735.45,11921139.43,8459667.611,8795519.366,8679577.788,5.009236707,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
114,XYZ Enterprises,A small manufacturing unit producing auto parts.,Education,Small,12,537,Delhi,Thiruvananthapuram,207,32796250.13,29052319.06,17040364.96,3313537.007,6343120.901,11416215.05,1445800.442,6368011.332,5939060.392,3.67609694,Scheme D,Tax benefits for small textile businesses.,No
115,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Tourism,Medium,23,551,West Bengal,Agra,146,35336190.78,26953341.21,23225647.06,818502.2711,4479210.145,3643319.96,5823930.086,4164835.63,5235260.219,33.60882058,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,No
116,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Manufacturing,Micro,21,828,Odisha,Guwahati,91,1655862.108,21228346.17,16662941.75,6806289.636,16093497.95,873688.7638,8513263.081,5539084.259,8977205.081,24.97018414,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,Yes
117,LMN Industries,An innovative food processing startup focusing on organic products.,Healthcare,Micro,39,474,Delhi,Chennai,425,9046063.341,8518776.891,37817218.25,4372595.361,18898217.91,1848745.792,9026901.871,3231582.906,1554677.96,-2.94456965,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,Yes
118,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,E-commerce,Micro,35,711,Madhya Pradesh,Agra,438,38432898.78,41515528.61,25795364.58,18575194.78,8518483.211,1451625.936,9138718.239,5500867.396,7516979.435,-2.949919405,Scheme A,Tax benefits for small textile businesses.,Yes
119,XYZ Enterprises,An innovative food processing startup focusing on organic products.,E-commerce,Micro,7,666,Himachal Pradesh,Bangalore,389,20443182.51,6611175.601,10008538.49,14767899.23,7598788.106,15854524.29,6997873.932,7896345.874,3051719.568,0.809370422,Scheme A,Tax benefits for small textile businesses.,No
120,XYZ Enterprises,A small manufacturing unit producing auto parts.,Retail,Micro,47,637,Andhra Pradesh,Varanasi,87,18102663.55,14728026.6,45983364.16,9359377.27,5739981.651,13397954.05,639322.3181,1013241.346,4504079.532,32.5775509,Scheme B,Tax benefits for small textile businesses.,Yes
121,PQR Services,A small manufacturing unit producing auto parts.,Automobile,Small,36,711,Karnataka,Pune,376,42222641.21,49990919.92,16867758.35,8303818.277,12648166.33,10582239.81,8092200.053,1414928.034,7186584.619,40.38207998,Scheme C,Tax benefits for small textile businesses.,Yes
122,XYZ Enterprises,A small manufacturing unit producing auto parts.,E-commerce,Micro,39,683,Rajasthan,Jaipur,210,19142201.06,9629811.447,21284686.24,11548594.11,16738572.15,7675532.242,6485744.502,7653444.764,7434134.745,24.16590265,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
123,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Retail,Small,27,384,Punjab,Agra,446,1722792.995,2310478.405,26191943.47,16198118.91,17501161.09,4486326.386,3273676.209,9481943.73,9016661.727,37.19107158,Scheme A,Tax benefits for small textile businesses.,No
124,PQR Services,A family-run textile business making handloom fabrics.,Pharmaceuticals,Micro,44,718,Chhattisgarh,Jaipur,463,6192988.255,27986725.56,49048183.67,10373068.64,12768670.46,16521861.22,2311960.499,113100.4919,6480166.71,22.34265744,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,Yes
125,XYZ Enterprises,A family-run textile business making handloom fabrics.,Manufacturing,Small,46,357,Madhya Pradesh,Guwahati,303,25786530.2,30108566.74,49383770.13,17187179.86,9029018.124,17909460.67,8822768.49,4032347.349,5387600.418,16.14685188,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,Yes
126,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Textile,Medium,4,841,Punjab,Visakhapatnam,35,34695370.44,9079579.689,19107896.48,14965791.76,10446958.68,18324738.63,1442234.484,9458192.617,4272286.945,12.21879776,Scheme B,Tax benefits for small textile businesses.,No
127,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Construction,Micro,45,681,Tamil Nadu,Hyderabad,5,17176505.9,29743107.33,46357648.98,1806683.19,13758191.64,7323092.603,7372672.829,416542.4564,1651115.497,14.19365277,Scheme B,Tax benefits for small textile businesses.,Yes
128,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Education,Small,45,778,Gujarat,Kanpur,312,22065922.44,45756994.73,10680691.22,5381619.9,4303877.868,7167665.148,6585465.958,1061053.641,4670356.391,31.22974905,Scheme B,Government-backed credit support for IT startups.,No
129,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Healthcare,Medium,19,461,Odisha,Chandigarh,459,12476009.19,7156315.152,5085711.601,11277601.86,5807108.323,4845091.647,8857673.533,946469.5477,768049.026,44.01037273,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,No
130,PQR Services,A family-run textile business making handloom fabrics.,Tourism,Medium,11,450,Odisha,Bhopal,229,18758479.02,36654073.91,33933493.32,13373954.76,4935052.075,17318789.96,7838442.563,3517472.822,8085980.514,4.97786771,Scheme B,Government-backed credit support for IT startups.,No
131,PQR Services,An innovative food processing startup focusing on organic products.,Healthcare,Small,5,382,Odisha,Ahmedabad,211,49820197.33,22040336.75,25430551.4,10494155.52,853511.7972,14622763.79,4904365.305,6044490.223,9576698.951,43.59915867,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,No
132,XYZ Enterprises,A small manufacturing unit producing auto parts.,E-commerce,Micro,49,661,Punjab,Chandigarh,395,30874638.08,47978598.31,4508815.847,6539282.65,13114747.57,5194185.79,5211397.462,7840761.266,4827101.86,46.77549429,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,No
133,PQR Services,An innovative food processing startup focusing on organic products.,E-commerce,Medium,23,359,Himachal Pradesh,Dehradun,11,45634586.67,36702904.95,12808863.18,17242212.55,7260248.354,7070834.867,316180.6386,3815826.375,3118567.642,-6.450291228,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,No
134,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Food & Beverage,Micro,33,724,Gujarat,Guwahati,369,3643387.112,10948109.68,21277041.75,18376309.43,2418745.755,14666667.54,6983041.146,8090966.337,3329567.298,12.04928443,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,Yes
135,PQR Services,An innovative food processing startup focusing on organic products.,Construction,Micro,29,481,Assam,Panaji,334,3281678.895,49277467,24663785.15,10706331.89,238647.499,8403348.304,8741389.959,4750358.308,7053496.826,22.48260641,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
136,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Retail,Small,9,533,Assam,Indore,97,47470464.44,20784371.69,4422589.72,19784412.78,4395206.665,13538549.4,9612074.048,9230639.563,6926113.291,-4.304115046,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,Yes
137,PQR Services,A small manufacturing unit producing auto parts.,IT Services,Micro,25,496,Rajasthan,Coimbatore,382,12715526.88,46032210.98,28001887.79,19453496.11,11161842.39,16620550.74,2759986.08,4720994.172,3751639.578,49.67546445,Scheme A,Tax benefits for small textile businesses.,No
138,LMN Industries,A growing IT services company specializing in cloud solutions.,Automobile,Small,40,729,Uttar Pradesh,Bangalore,405,25015942.48,28689620.82,37023731.22,11254259.47,803328.91,14705779.56,7507220.915,1641065.457,5627261.161,30.13899559,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,No
139,LMN Industries,A growing IT services company specializing in cloud solutions.,Healthcare,Small,33,339,Uttar Pradesh,Varanasi,97,20946810.44,6613085.733,9765054.997,3592719.953,11728221,5817406.938,5027110.511,69131.45406,737917.9833,-8.36199363,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,No
140,PQR Services,A family-run textile business making handloom fabrics.,Pharmaceuticals,Medium,20,417,Rajasthan,Jaipur,398,20266457.45,28642006.97,7785343.174,5554533.827,5877551.719,3750759.71,6511893.732,7590516.585,2526099.535,-4.583489743,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,No
141,PQR Services,A small manufacturing unit producing auto parts.,IT Services,Micro,45,741,Punjab,Kanpur,97,9278557.933,18203407.76,44913464.37,14258424.08,2417683.741,11379455.87,8229254.155,6179202.329,5770600.709,27.14817112,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,Yes
142,XYZ Enterprises,An innovative food processing startup focusing on organic products.,E-commerce,Small,16,642,Chhattisgarh,Thiruvananthapuram,34,15469787.22,12170545.26,34733454.06,11123529.64,15810563.32,4976982.255,2007293.012,3448961.673,8258127.984,36.54563384,Scheme D,Government-backed credit support for IT startups.,Yes
143,LMN Industries,A family-run textile business making handloom fabrics.,Manufacturing,Micro,7,474,Haryana,Surat,230,40112606.47,5987422.276,45307030.28,17634463.6,9541617.235,4560257.356,8496896.136,6979158.142,9928324.657,33.02831151,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,Yes
144,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Education,Small,14,724,Jharkhand,Varanasi,215,39356852.32,12590628.51,38803458.64,5850410.897,6316179.812,3140522.772,5402530.432,8102505.924,7263284.952,-2.723459161,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,Yes
145,PQR Services,An innovative food processing startup focusing on organic products.,IT Services,Small,6,412,Madhya Pradesh,Lucknow,55,15790604,6428800.889,26039094.76,18021804.96,12252747.96,4121241.193,876398.8978,2111255.763,2191476.448,2.75157353,Scheme A,Tax benefits for small textile businesses.,Yes
146,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Manufacturing,Small,31,674,Chhattisgarh,Nagpur,278,5973503.74,47726831.95,20580865.26,14909223.46,15743179.99,12266970.87,4654827.499,4169961.574,306704.775,32.71356285,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,Yes
